daynum,1team_seed,2team_seed,1team,wscore,2team,lscore,loc_lat,loc_long,1team_lat,1team_long,2team_lat,2team_long,1team_tempo,2team_tempo,1team_adj_tempo,2team_adj_tempo,1team_off_eff,2team_off_eff,1team_adj_off_eff,2team_adj_off_eff,1team_def_eff,2team_def_eff,1team_adj_def_eff,2team_adj_def_eff,1team_fg2pct,2team_fg2pct,1team_fg3pct,2team_fg3pct,1team_ftpct,2team_ftpct,1team_blockpct,2team_blockpct,1team_oppfg2pct,2team_oppfg2pct,1team_oppfg3pct,2team_oppfg3pct,1team_oppftpct,2team_oppftpct,1team_oppblockpct,2team_oppblockpct,1team_f3grate,2team_f3grate,1team_oppf3grate,2team_oppf3grate,1team_arate,2team_arate,1team_opparate,2team_opparate,1team_stlrate,2team_stlrate,1team_oppstlrate,2team_oppstlrate
137,2,15,793,74,519,54,34.7361,-92.3311,30.28473,-97.737277,36.533319,-87.354081,65.1841,67.2322,64.7277,67.4537,114.3155,108.6632,118.6783,103.4497,98.694,102.7603,95.1518,103.0212,48.5121,48.4193,37.9845,38.1818,68.2652,71.3278,14.1673,6.5905,43.1801,52.812,33.2108,37.351,68.5714,69.4175,7.474,9.6506,34.8806,37.2979,38.0775,39.8838,48.3417,58.5965,56.3981,60.3624,0.0886,0.1401,0.0666,0.0987
137,9,8,515,86,625,72,35.7806,-78.6389,36.06153,-94.178214,39.166383,-86.526904,69.2159,67.0891,68.3987,68.1095,106.2066,110.4868,107.9489,111.8118,96.6896,95.5135,95.5965,95.041,52.2956,52.3285,34.1021,34.9131,67.81,75.9211,14.1517,10.3306,47.6153,45.0413,33.2849,34.2302,69.7143,65.0086,9.8996,7.9594,30.3348,34.8953,34.9771,35.604,53.953,51.9666,52.864,56.0724,0.0985,0.1042,0.0968,0.0899
137,10,7,568,82,607,76,35.7806,-78.6389,35.500006,-80.845236,47.668144,-117.403062,68.3754,67.9448,68.2715,68.0301,113.3089,110.7314,112.6761,112.3988,92.4093,91.8518,92.4836,95.5913,53.0055,53.6313,37.1671,37.4787,72.5632,71.2329,8.5993,13.0288,46.9858,43.7394,35.4745,32.6149,63.4615,64.7841,6.8696,8.9385,39.2027,31.9022,37.7827,37.0607,59.1278,53.5874,51.6171,50.9409,0.1061,0.1108,0.0807,0.1007
137,2,15,603,66,813,47,35.7806,-78.6389,38.908809,-77.073463,39.256686,-76.711607,62.1963,65.0534,62.2469,65.0386,111.1919,113.8252,112.5181,111.9467,92.5874,105.5221,90.4236,107.8308,56.292,48.4388,38.3738,38.2736,65.2101,72.7127,13.7638,9.1064,40.5268,48.766,29.86,35.1515,67.9878,72.3282,8.4534,8.6469,40.2411,32.9576,35.3297,35.9673,61.7544,57.1429,53.3632,52.9193,0.1086,0.0924,0.1105,0.0728
137,1,16,708,113,686,74,35.7806,-78.6389,35.912165,-79.050969,39.680632,-77.35222,75.893,68.3434,74.4187,67.7882,115.3951,100.7011,118.7927,98.7698,94.9042,97.0542,93.24,98.3215,52.1169,47.8699,37.2414,36.1062,75.6923,70.3343,10.5006,10.1285,47.8022,46.712,32.6291,32.1799,66.7707,70.2216,9.8286,7.8234,22.6209,30.4418,34.2169,30.405,51.92,53.163,50.3299,48.01,0.1069,0.1078,0.1042,0.0894
137,13,4,766,83,827,62,27.971,-82.465,42.718586,-73.75153,36.14443,-86.804875,69.7342,71.372,68.6598,69.7072,108.8561,110.1822,106.1652,110.4747,100.2982,101.6717,99.3433,98.9526,48.1145,50.6073,38.24,39.8684,68.883,73.4641,8.9541,8.5199,49.4357,48.3032,36.9408,35,65,69.4611,8.5894,9.5547,30.3841,38.0952,34.273,33.5731,52.694,65.3017,52.6835,49.1247,0.1328,0.0833,0.0762,0.0946
137,12,5,829,75,551,69,27.971,-82.465,40.039388,-75.345457,34.677329,-82.834463,69.0578,70.7989,69.0172,69.1489,105.3778,110.0735,106.6808,111.6797,100.4832,95.5894,95.4874,92.127,47.7863,49.7167,34.4239,37.5354,72.6692,62.2496,9.1333,13.3431,48.5555,49.0469,36.4738,30.4029,68.4086,71.6718,12.2901,8.3569,34.923,33.3333,40.9141,28.5864,53.6866,53.2575,57.5758,48.503,0.1167,0.1343,0.0953,0.0925
137,13,4,753,70,559,69,27.971,-82.465,32.77142,-117.188721,41.808215,-72.249537,65.3011,70.2088,64.8528,68.7535,98.7191,110.4279,99.8269,113.4128,95.8064,97.6536,95.6728,96.7912,48.7179,49.47,33.6673,36.129,66.9683,72.0442,8.3911,19.2959,47.96,40.4198,34.4507,34.9206,67.04,67.9764,10.1832,8.1979,26.7704,24.734,29.2484,31.9355,54.8619,56.2212,51.6089,52.4434,0.1058,0.0814,0.1041,0.109
137,12,5,835,101,575,99,27.971,-82.465,36.985718,-86.455898,41.60381,-93.654061,68.6919,62.8112,68.9415,63.9199,111.0785,115.0265,109.4072,119.2845,94.4868,97.0435,95.8922,97.8011,51.1645,50.5411,38.9231,36.7089,70.8275,76.7828,10.5528,7.5848,46.2312,49.501,32.8647,34.4564,70.3143,67.0886,7.0624,10.4978,32.8117,46.091,32.2745,39.4562,46.0385,59.5773,52.9093,56.4494,0.1106,0.1128,0.0895,0.0936
138,1,9,810,51,794,49,33.8361,-117.8897,34.068892,-118.443901,30.596291,-96.306732,64.9982,64.8639,65.5595,63.8178,113.7163,107.6941,116.1109,109.0287,91.7343,93.9825,89.3351,92.4734,52.2193,51.0943,34.7009,35.9292,73.6375,63.3714,10.8564,10.2471,45.381,42.3692,32.9181,33.758,68.4512,66.108,6.7885,10.1132,27.6334,29.8942,27.4817,31.3373,54.4367,53.5227,50.4662,48.9308,0.1123,0.0679,0.0763,0.084
138,5,4,671,65,731,54,39.7618,-104.8811,42.72476,-84.473639,40.444502,-79.954692,64.3034,65.5928,65.0287,65.2951,110.345,111.2773,112.5868,114.1934,96.4841,99.2473,94.3137,97.5201,51.574,50.8242,36.9835,33.752,73.6762,66.5344,12.2482,9.1592,45.5278,46.7718,31.1902,33.429,67.0229,69.3632,9.779,8.0357,24.4815,30.4348,37.069,34.3519,66.491,57.2775,56.116,52.9206,0.0899,0.0989,0.0921,0.0728
138,4,5,841,61,717,41,39.7618,-104.8811,46.730448,-117.158168,41.616717,-86.289848,59.1482,71.4048,59.6831,71.1753,112.2148,112.8615,114.0761,114.8331,94.9592,98.1674,93.5267,97.8196,52.9049,47.8326,36.7698,40.4727,72.7685,73.6536,8.7031,8.8152,45.3072,44.7814,33.1551,33.6634,72.0081,64.5492,8.0106,9.2676,33.8766,33.598,32.3716,33.2706,59.0184,66.5208,49.7908,57.0447,0.104,0.0874,0.0725,0.09
138,1,8,636,75,817,56,41.25,-96,38.957351,-95.24587,36.106994,-115.141153,68.7223,65.4453,68.8982,65.0838,117.8681,105.7488,120.8601,109.9117,89.5929,95.0348,89.7916,97.6376,55.3672,47.5945,39.697,33.2021,70.696,74.8428,16.7407,8.4833,41.1852,47.0437,32.8162,30.3254,68.1885,66.8885,6.3402,8.2474,29.2943,39.5639,38.2998,36.6793,61.1014,60.347,52.7076,53.4483,0.1299,0.1176,0.0914,0.0723
138,3,11,849,72,637,55,41.25,-96,43.073858,-89.405356,39.188616,-96.581077,62.0936,72.3706,62.7376,71.7896,108.686,108.0988,112.3212,112.1989,86.6427,94.8655,87.3677,95.2977,49.3333,50.2212,35.5705,32.0373,70.5489,69.344,9.4862,8.9444,41.6601,44.8832,31.2704,37.2378,68.3438,65.4676,7.8431,8.3333,31.8546,32.1661,32.677,31.5499,53.8644,55.3551,50.0695,56.2338,0.098,0.1041,0.0994,0.0972
138,7,2,843,73,577,67,38.8981,-77.0208,39.63468,-79.953926,36.00159,-78.94226,66.3198,74.2768,65.4761,73.2752,110.9767,112.9839,110.1034,114.8889,95.0148,93.065,94.6948,90.8427,50.0719,51.6942,35.9551,37.7451,68.6606,69.7183,14.1738,8.7615,45.1057,46.9697,35.9606,32.9389,65.508,67.1827,6.7626,11.3475,33.8725,39.1367,32.2906,25.037,58.1933,51.4523,51.5723,47.6136,0.1032,0.1168,0.0812,0.0776
138,3,6,853,85,738,78,38.8981,-77.0208,39.149291,-84.477648,40.428206,-86.914435,65.2053,65.843,65.3226,67.9233,115.1371,104.0596,113.1885,108.4965,95.6813,91.956,94.1568,91.4457,52.2782,44.9718,39.0582,37.5951,74.8804,71.2057,9.6749,12.5545,45.2012,47.6024,33.558,34.8485,67.7116,67.0407,11.1111,8.93,36.594,34.5789,36.4798,31.5224,60.2564,55.9553,58.8235,55.2055,0.0853,0.1242,0.1002,0.0863
138,3,6,783,82,660,81,33.8361,-117.8897,37.431746,-122.182212,43.038765,-87.928122,64.0487,69.1227,64.9821,68.5795,109.1301,109.1781,111.6589,110.7711,93.4836,92.7853,90.5657,92.0123,47.9508,48.9948,36.5809,35.8297,69.434,70.5263,12.9167,10.23,42.0833,46.709,33.3333,30.3509,66.4134,67.8667,6.1475,9.0841,27.0916,33.6462,28.2511,31.1305,58.2686,56.4302,45.4088,54.7244,0.0676,0.1325,0.0903,0.0886
139,3,6,651,78,721,48,33.525,-86.813,38.215752,-85.758843,35.208152,-97.445692,66.9964,64.8893,67.2716,64.7876,106.4896,103.9473,109.7418,106.6132,90.9409,96.9406,89.0068,93.7432,53.528,48.9583,34.9614,34.8101,64.7139,68.1319,13.5632,10.7484,43.1418,46.0191,30.4473,32.6347,68.2635,72.7273,7.6237,8.9744,38.6872,33.617,34.6847,34.7193,58.1545,52.4669,57.1059,46.8593,0.1192,0.0988,0.0866,0.1045
139,1,8,666,77,675,74,34.7361,-92.3311,35.115864,-89.993508,33.425002,-88.879658,70.4858,69.0298,69.7446,68.2846,112.8163,104.6762,111.949,104.8354,85.7181,93.592,85.856,91.6791,52.9597,53.3224,34.9133,33.4282,61.3522,64.6195,14.9877,19.2225,42.6904,39.7408,30.1829,31.8182,68,68.4474,8.2494,9.434,35.2629,36.5765,28.7215,35.0023,55.7305,50.6215,49.1601,50.3797,0.1198,0.0839,0.0825,0.094
139,2,7,793,75,668,72,34.7361,-92.3311,30.28473,-97.737277,25.720406,-80.27645,65.1841,68.0611,64.7277,66.9759,114.3155,107.3847,118.6783,110.3429,98.694,98.9592,95.1518,97.6792,48.5121,45.7447,37.9845,37.9019,68.2652,75.3351,14.1673,11.8348,43.1801,43.6855,33.2108,35.6375,68.5714,66.7651,7.474,10.3343,34.8806,30.9911,38.0775,34.0838,48.3417,50.9685,56.3981,49.3606,0.0886,0.0834,0.0666,0.0927
139,10,2,568,74,603,70,35.7806,-78.6389,35.500006,-80.845236,38.908809,-77.073463,68.3754,62.1963,68.2715,62.2469,113.3089,111.1919,112.6761,112.5181,92.4093,92.5874,92.4836,90.4236,53.0055,56.292,37.1671,38.3738,72.5632,65.2101,8.5993,13.7638,46.9858,40.5268,35.4745,29.86,63.4615,67.9878,6.8696,8.4534,39.2027,40.2411,37.7827,35.3297,59.1278,61.7544,51.6171,53.3632,0.1061,0.1086,0.0807,0.1105
139,1,9,708,108,515,77,35.7806,-78.6389,35.912165,-79.050969,36.06153,-94.178214,75.893,69.2159,74.4187,68.3987,115.3951,106.2066,118.7927,107.9489,94.9042,96.6896,93.24,95.5965,52.1169,52.2956,37.2414,34.1021,75.6923,67.81,10.5006,14.1517,47.8022,47.6153,32.6291,33.2849,66.7707,69.7143,9.8286,9.8996,22.6209,30.3348,34.2169,34.9771,51.92,53.953,50.3299,52.864,0.1069,0.0985,0.1042,0.0968
139,12,13,829,84,766,72,27.971,-82.465,40.039388,-75.345457,42.718586,-73.75153,69.0578,69.7342,69.0172,68.6598,105.3778,108.8561,106.6808,106.1652,100.4832,100.2982,95.4874,99.3433,47.7863,48.1145,34.4239,38.24,72.6692,68.883,9.1333,8.9541,48.5555,49.4357,36.4738,36.9408,68.4086,65,12.2901,8.5894,34.923,30.3841,40.9141,34.273,53.6866,52.694,57.5758,52.6835,0.1167,0.1328,0.0953,0.0762
139,12,13,835,72,753,63,27.971,-82.465,36.985718,-86.455898,32.77142,-117.188721,68.6919,65.3011,68.9415,64.8528,111.0785,98.7191,109.4072,99.8269,94.4868,95.8064,95.8922,95.6728,51.1645,48.7179,38.9231,33.6673,70.8275,66.9683,10.5528,8.3911,46.2312,47.96,32.8647,34.4507,70.3143,67.04,7.0624,10.1832,32.8117,26.7704,32.2745,29.2484,46.0385,54.8619,52.9093,51.6089,0.1106,0.1058,0.0895,0.1041
139,2,7,790,76,535,71,33.525,-86.813,35.955093,-83.929696,39.840662,-86.171791,72.7484,59.9734,72.1186,60.949,113.0439,112.8232,116.0628,113.3087,97.6742,95.1339,96.1714,95.7745,51.5287,51.3483,35.7981,38.0215,65.7074,73.7008,8.8836,7.2049,50.3145,48.1771,31.2236,31.8352,67.3885,66.4845,10.8874,9.3258,38.8509,48.5252,35.8548,31.6726,60.6426,57.3454,54.9884,45.3793,0.126,0.1066,0.0793,0.0777
143,3,2,651,79,790,60,35.2269,-80.8433,38.215752,-85.758843,35.955093,-83.929696,66.9964,72.7484,67.2716,72.1186,106.4896,113.0439,109.7418,116.0628,90.9409,97.6742,89.0068,96.1714,53.528,51.5287,34.9614,35.7981,64.7139,65.7074,13.5632,8.8836,43.1418,50.3145,30.4473,31.2236,68.2635,67.3885,7.6237,10.8874,38.6872,38.8509,34.6847,35.8548,58.1545,60.6426,57.1059,54.9884,0.1192,0.126,0.0866,0.0793
143,1,4,708,68,841,47,35.2269,-80.8433,35.912165,-79.050969,46.730448,-117.158168,75.893,59.1482,74.4187,59.6831,115.3951,112.2148,118.7927,114.0761,94.9042,94.9592,93.24,93.5267,52.1169,52.9049,37.2414,36.7698,75.6923,72.7685,10.5006,8.7031,47.8022,45.3072,32.6291,33.1551,66.7707,72.0081,9.8286,8.0106,22.6209,33.8766,34.2169,32.3716,51.92,59.0184,50.3299,49.7908,0.1069,0.104,0.1042,0.0725
143,1,12,810,88,835,78,33.45,-112.0667,34.068892,-118.443901,36.985718,-86.455898,64.9982,68.6919,65.5595,68.9415,113.7163,111.0785,116.1109,109.4072,91.7343,94.4868,89.3351,95.8922,52.2193,51.1645,34.7009,38.9231,73.6375,70.8275,10.8564,10.5528,45.381,46.2312,32.9181,32.8647,68.4512,70.3143,6.7885,7.0624,27.6334,32.8117,27.4817,32.2745,54.4367,46.0385,50.4662,52.9093,0.1123,0.1106,0.0763,0.0895
143,3,7,853,79,843,75,33.45,-112.0667,39.149291,-84.477648,39.63468,-79.953926,65.2053,66.3198,65.3226,65.4761,115.1371,110.9767,113.1885,110.1034,95.6813,95.0148,94.1568,94.6948,52.2782,50.0719,39.0582,35.9551,74.8804,68.6606,9.6749,14.1738,45.2012,45.1057,33.558,35.9606,67.7116,65.508,11.1111,6.7626,36.594,33.8725,36.4798,32.2906,60.2564,58.1933,58.8235,51.5723,0.0853,0.1032,0.1002,0.0812
144,10,3,568,73,849,56,42.34,-83.0456,35.500006,-80.845236,43.073858,-89.405356,68.3754,62.0936,68.2715,62.7376,113.3089,108.686,112.6761,112.3212,92.4093,86.6427,92.4836,87.3677,53.0055,49.3333,37.1671,35.5705,72.5632,70.5489,8.5993,9.4862,46.9858,41.6601,35.4745,31.2704,63.4615,68.3438,6.8696,7.8431,39.2027,31.8546,37.7827,32.677,59.1278,53.8644,51.6171,50.0695,0.1061,0.098,0.0807,0.0994
144,1,12,636,72,829,57,42.34,-83.0456,38.957351,-95.24587,40.039388,-75.345457,68.7223,69.0578,68.8982,69.0172,117.8681,105.3778,120.8601,106.6808,89.5929,100.4832,89.7916,95.4874,55.3672,47.7863,39.697,34.4239,70.696,72.6692,16.7407,9.1333,41.1852,48.5555,32.8162,36.4738,68.1885,68.4086,6.3402,12.2901,29.2943,34.923,38.2998,40.9141,61.1014,53.6866,52.7076,57.5758,0.1299,0.1167,0.0914,0.0953
144,2,3,793,82,783,62,29.6847,-95.4108,30.28473,-97.737277,37.431746,-122.182212,65.1841,64.0487,64.7277,64.9821,114.3155,109.1301,118.6783,111.6589,98.694,93.4836,95.1518,90.5657,48.5121,47.9508,37.9845,36.5809,68.2652,69.434,14.1673,12.9167,43.1801,42.0833,33.2108,33.3333,68.5714,66.4134,7.474,6.1475,34.8806,27.0916,38.0775,28.2511,48.3417,58.2686,56.3981,45.4088,0.0886,0.0676,0.0666,0.0903
144,1,5,666,92,671,74,34.7361,-92.3311,35.115864,-89.993508,42.72476,-84.473639,70.4858,64.3034,69.7446,65.0287,112.8163,110.345,111.949,112.5868,85.7181,96.4841,85.856,94.3137,52.9597,51.574,34.9133,36.9835,61.3522,73.6762,14.9877,12.2482,42.6904,45.5278,30.1829,31.1902,68,67.0229,8.2494,9.779,35.2629,24.4815,28.7215,37.069,55.7305,66.491,49.1601,56.116,0.1198,0.0899,0.0825,0.0921
145,1,3,708,83,651,73,35.2269,-80.8433,35.912165,-79.050969,38.215752,-85.758843,75.893,66.9964,74.4187,67.2716,115.3951,106.4896,118.7927,109.7418,94.9042,90.9409,93.24,89.0068,52.1169,53.528,37.2414,34.9614,75.6923,64.7139,10.5006,13.5632,47.8022,43.1418,32.6291,30.4473,66.7707,68.2635,9.8286,7.6237,22.6209,38.6872,34.2169,34.6847,51.92,58.1545,50.3299,57.1059,0.1069,0.1192,0.1042,0.0866
145,1,3,810,76,853,57,33.45,-112.0667,34.068892,-118.443901,39.149291,-84.477648,64.9982,65.2053,65.5595,65.3226,113.7163,115.1371,116.1109,113.1885,91.7343,95.6813,89.3351,94.1568,52.2193,52.2782,34.7009,39.0582,73.6375,74.8804,10.8564,9.6749,45.381,45.2012,32.9181,33.558,68.4512,67.7116,6.7885,11.1111,27.6334,36.594,27.4817,36.4798,54.4367,60.2564,50.4662,58.8235,0.1123,0.0853,0.0763,0.1002
146,1,10,636,59,568,57,42.34,-83.0456,38.957351,-95.24587,35.500006,-80.845236,68.7223,68.3754,68.8982,68.2715,117.8681,113.3089,120.8601,112.6761,89.5929,92.4093,89.7916,92.4836,55.3672,53.0055,39.697,37.1671,70.696,72.5632,16.7407,8.5993,41.1852,46.9858,32.8162,35.4745,68.1885,63.4615,6.3402,6.8696,29.2943,39.2027,38.2998,37.7827,61.1014,59.1278,52.7076,51.6171,0.1299,0.1061,0.0914,0.0807
146,1,2,666,85,793,67,29.6847,-95.4108,35.115864,-89.993508,30.28473,-97.737277,70.4858,65.1841,69.7446,64.7277,112.8163,114.3155,111.949,118.6783,85.7181,98.694,85.856,95.1518,52.9597,48.5121,34.9133,37.9845,61.3522,68.2652,14.9877,14.1673,42.6904,43.1801,30.1829,33.2108,68,68.5714,8.2494,7.474,35.2629,34.8806,28.7215,38.0775,55.7305,48.3417,49.1601,56.3981,0.1198,0.0886,0.0825,0.0666
152,1,1,636,84,708,66,29.4169,-98.4789,38.957351,-95.24587,35.912165,-79.050969,68.7223,75.893,68.8982,74.4187,117.8681,115.3951,120.8601,118.7927,89.5929,94.9042,89.7916,93.24,55.3672,52.1169,39.697,37.2414,70.696,75.6923,16.7407,10.5006,41.1852,47.8022,32.8162,32.6291,68.1885,66.7707,6.3402,9.8286,29.2943,22.6209,38.2998,34.2169,61.1014,51.92,52.7076,50.3299,0.1299,0.1069,0.0914,0.1042
152,1,1,666,78,810,63,29.4169,-98.4789,35.115864,-89.993508,34.068892,-118.443901,70.4858,64.9982,69.7446,65.5595,112.8163,113.7163,111.949,116.1109,85.7181,91.7343,85.856,89.3351,52.9597,52.2193,34.9133,34.7009,61.3522,73.6375,14.9877,10.8564,42.6904,45.381,30.1829,32.9181,68,68.4512,8.2494,6.7885,35.2629,27.6334,28.7215,27.4817,55.7305,54.4367,49.1601,50.4662,0.1198,0.1123,0.0825,0.0763
154,1,1,636,75,666,68,29.4169,-98.4789,38.957351,-95.24587,35.115864,-89.993508,68.7223,70.4858,68.8982,69.7446,117.8681,112.8163,120.8601,111.949,89.5929,85.7181,89.7916,85.856,55.3672,52.9597,39.697,34.9133,70.696,61.3522,16.7407,14.9877,41.1852,42.6904,32.8162,30.1829,68.1885,68,6.3402,8.2494,29.2943,35.2629,38.2998,28.7215,61.1014,55.7305,52.7076,49.1601,0.1299,0.1198,0.0914,0.0825
134,16,16,682,58,506,43,39.7594,-84.1917,38.188462,-83.429742,32.364317,-86.295677,66.8769,66.1694,66.0882,64.5188,103.6198,105.2414,101.6664,101.0658,102.6229,96.465,101.3664,102.7761,47.3525,52.2507,32.6336,32.3643,72.4712,63.0068,10.8333,8.1811,45.8333,42.8118,36.1862,29.6907,68.144,66.4407,10.1362,6.9726,28.3857,31.2917,35.6913,27.8096,52.9486,53.8867,56.2579,46.5593,0.094,0.0861,0.1019,0.0997
136,2,15,577,86,524,62,36.08,-79.8194,36.00159,-78.94226,42.088049,-75.971143,69.3505,66.9926,67.493,68.4127,112.0145,103.2525,117.2739,101.1359,94.6374,98.5194,94.3368,101.0018,49.5077,48.951,34.8564,33.452,72.7876,68.2471,9.456,11.1015,46.7617,45.3528,33.8262,32.9068,68.9335,70.3235,10.1969,9.2657,35.0091,32.9426,25.9472,32.007,50.4634,49.3316,42.8729,56.0113,0.1206,0.1052,0.0809,0.0942
136,8,9,655,75,535,71,36.08,-79.8194,30.414805,-91.169552,39.840662,-86.171791,68.1849,62.6121,66.8687,63.4228,109.1335,106.9133,109.0287,108.4606,95.3485,92.9151,96.2422,94.1212,47.6003,50.6494,37.2378,35.2436,71.6216,72.1726,15.0355,9.369,44.8227,42.2562,31.5436,32.6786,69.2199,71.0623,7.2978,11.3341,27.3292,45.178,29.7109,34.8692,56.4568,58.5185,40.4878,52.48,0.1107,0.0941,0.089,0.0925
136,1,16,708,101,740,58,36.08,-79.8194,35.912165,-79.050969,37.136914,-80.549731,75.7745,71.1743,74.0712,69.8845,117.4778,102.7826,121.9082,101.2514,96.2542,99.5343,95.3549,101.2088,51.0169,49.1281,38.4848,34.5411,75.5694,67.7463,11.6883,11.1581,44.6506,45.0549,33.6283,33.2425,69.2308,70.5373,9.3785,6.141,27.1605,23.8892,32.8488,38.289,56.9576,51.9595,51.1134,54.3115,0.1107,0.0852,0.094,0.1162
136,7,10,793,76,673,62,36.08,-79.8194,30.28473,-97.737277,44.977886,-93.235352,67.5391,63.6493,66.1411,65.3766,106.6659,103.4433,109.2162,105.0415,96.3834,95.9246,93.5709,91.4283,48.2338,49.6097,32.8063,32.971,66.7503,71.8166,13.7703,19.0154,43.5199,43.3398,34.2623,35.5155,67.4515,72.605,6.6153,7.1119,24.5274,32.3754,30.9959,37.0978,48.855,59.4164,48.25,60.0601,0.0914,0.1294,0.0918,0.1182
136,10,7,662,84,539,71,39.0997,-94.5783,38.988607,-76.939704,37.871519,-122.260401,68.7467,66.1842,67.2714,67.1698,103.1284,112.2335,107.6215,115.7049,98.89,101.8898,95.1171,99.3328,45.9048,50.295,33.2781,42.6829,75.7774,75.5134,10.6461,4.8601,46.0352,47.6436,34.7025,35.0195,68.9103,70.5024,9.2063,7.9646,27.7191,26.6234,34.1393,27.4573,55.303,57.0628,52.4083,50.1814,0.1103,0.0717,0.0827,0.0753
136,2,15,666,81,565,70,39.0997,-94.5783,35.115864,-89.993508,34.23671,-118.526817,67.7774,71.6025,66.4563,72.9088,108.9131,102.0672,108.4135,99.729,83.446,97.2289,81.1277,95.3801,50.6355,50.3466,32.5991,36.0684,69.0092,69.2308,15.1682,7.6772,40.0137,48.0315,29.9652,32.81,68.6111,72.973,6.8896,6.7591,31.296,33.64,28.2619,38.536,53.7283,52.7778,48.2119,57.9627,0.1295,0.1221,0.0857,0.1063
136,10,7,670,62,551,59,39.0997,-94.5783,42.276138,-83.743132,34.677329,-82.834463,62.2883,70.4286,64.132,69.061,105.5738,111.9457,110.8084,116.2067,100.6881,96.0692,97.522,97.5487,50.3619,50.9713,33.4459,37.4269,75.7116,68.7601,7.4167,14.2422,49.9167,46.0015,31.405,35.9168,72.4907,66.7224,10.9617,8.2362,47.8706,34.7032,33.518,28.7188,67.0918,52.4123,59.6958,53.7783,0.1002,0.1322,0.0825,0.1078
136,2,15,721,82,683,54,39.0997,-94.5783,35.208152,-97.445692,39.344235,-76.584238,69.1045,66.0973,68.2521,66.271,114.1556,101.5186,116.5286,99.3205,97.6486,93.1677,95.5851,97.5019,56.5749,44.9384,35.0217,33.7187,67.4919,64.5358,11.0482,7.9048,42.9887,44.5894,33.9402,30.1653,68.8394,68.9008,5.6575,9.0287,34.5673,26.1989,35.2591,27.0845,53.055,45.6731,49.6544,44.5667,0.1001,0.0991,0.0945,0.1
136,1,16,559,103,547,47,39.95,-75.1667,41.808215,-72.249537,35.048247,-85.299812,67.4715,70.8363,67.3593,70.2961,111.6104,105.2049,112.2406,104.5025,91.6882,106.5386,87.5401,107.8091,51.3597,49.5446,34.0909,34.4603,67.8279,65.2778,17.0732,6.5944,40.9146,51.3098,30.4348,36.2947,69.869,65.0238,7.8492,10.5647,23.0257,41.1891,30.3017,45.468,56.9277,53.6465,51.464,61.5725,0.0826,0.0826,0.0953,0.1074
136,9,8,794,79,536,66,39.95,-75.1667,30.596291,-96.306732,40.250851,-111.649281,65.993,68.7254,65.0941,69.9839,107.8173,111.8682,111.4631,113.0282,100.2696,93.6823,97.822,93.5486,48.7097,53.604,36.1781,38.1967,68.9614,72.8125,9.9085,9.6996,46.2652,46.3519,36.5248,30.1146,68.9716,70.3876,8.871,6.3795,30.2979,33.5718,30.064,34.4032,51.6896,59.3182,52.8905,51.3812,0.0723,0.1042,0.0869,0.0752
136,6,11,810,65,825,64,39.95,-75.1667,34.068892,-118.443901,37.547631,-77.453597,65.3982,66.1209,66.6425,67.0923,116.1125,108.2766,118.1729,107.9363,97.2004,94.8585,95.7054,95.4937,52.9454,50.4307,39.5869,36.9384,72.4026,70.537,7.934,12.176,47.9969,42.4195,36.1059,33.6222,69.5788,70.5882,5.2443,6.6562,29.4475,32.0021,29.3563,31.1892,55.9462,54.2725,51.6209,52.5886,0.1205,0.1137,0.08,0.0836
136,3,14,829,80,509,67,39.95,-75.1667,40.039388,-75.345457,38.937802,-77.090106,69.1279,61.0407,68.4696,61.1642,109.9945,105.1724,111.9937,103.9704,95.7768,94.4541,92.2717,98.7212,49.7656,52.1522,35.2354,37.4593,75.2992,64.786,10.209,7.308,45.0965,43.0157,33.6009,33.0258,67.8049,72.8522,8.5733,10.2102,31.9508,38.0657,41.2098,33.3949,55.7576,56.0586,61.2412,52.0186,0.1132,0.089,0.0898,0.0986
136,4,13,607,77,503,64,45.52,-122.6819,47.668144,-117.403062,41.077768,-81.510328,67.983,64.7938,68.4323,66.0126,114.8731,101.2427,115.4522,101.256,89.8321,92.1606,92.7897,95.0389,53.2667,47.0228,39.4481,33.1579,71.4706,71.4078,13.2365,6.7126,39.4673,46.2134,35.1312,29.4425,68.3656,69.7352,7.3021,7.5306,32.1335,39.9579,35.6364,33.0645,52.6709,54.1191,51.9178,49.1501,0.1064,0.1137,0.0781,0.115
136,5,12,738,61,714,56,45.52,-122.6819,40.428206,-86.914435,42.514923,-92.459703,65.2002,61.311,66.937,61.8554,105.4467,108.1962,109.4021,109.1155,90.0952,102.1995,89.7628,99.2411,48.8711,51.5474,34.8138,34.4209,70.3057,75.6522,12.5,7.2344,41.8324,46.337,32.7419,34.985,67.0347,71.1986,8.0117,7.1567,33.7035,37.2192,30.572,37.884,60.7221,53.629,58.8384,54.6685,0.1071,0.0687,0.0797,0.0784
136,12,5,835,76,623,72,45.52,-122.6819,36.985718,-86.455898,39.730827,-90.246256,65.9726,62.7144,65.9035,63.5697,109.5453,102.0623,109.2259,103.9402,101.576,89.9744,101.7528,87.6261,49.9144,50.5271,37.6791,35.0093,69.2552,71.1217,8.6783,9.6595,48.1688,44.1013,34.9073,29.6233,68.9119,63.0832,6.7637,6.0241,37.4062,28.7936,32.0714,31.6188,52.8369,69.383,53.0788,54.5205,0.0855,0.0923,0.0946,0.0909
